entity1,relation,entity2
寄生虫性关节炎,并发症,棘球蚴病
皮肤行为症,并发症,甲周炎
皮肤软骨瘤,并发症,骨折
皮肤白血病,并发症,肠炎
皮肤白血病,并发症,低钙血症
皮肤幼虫移行症,并发症,全身化脓性感染
皮肤弓形体病,并发症,无脑儿
输血后血小板减少性紫癜,并发症,颅内出血
撕脱骨折,并发症,褥疮
皮肤白血病,并发症,肺炎
实体肿瘤的肾损害,并发症,高尿酸血症
皮肤发育不良,并发症,小儿遗传性大疱性表皮松解症
强直性脊柱炎性巩膜炎,并发症,青光眼
强直性脊柱炎性巩膜炎,并发症,白内障
肾绞痛,并发症,贫血
强直性脊柱炎性巩膜炎,并发症,前葡萄膜炎
肾绞痛,并发症,尿路梗阻
水过多,并发症,脑疝
强直性脊柱炎性巩膜炎,并发症,结膜炎
水过多,并发症,低钠血症
水过多,并发症,肺水肿
秋燥,并发症,头痛
青春期厌食症,并发症,营养不良
痧气,并发症,肿胀
视神经胶质瘤,并发症,癫痫
痧气,并发症,头痛
视神经胶质瘤,并发症,昏迷
侵袭性婴儿纤维瘤病,并发症,婴儿肌纤维瘤病
视网膜炎,并发症,青光眼
史-约综合征,并发症,前葡萄膜炎
青少年癫痫,并发症,癫痫
视神经胶质瘤,并发症,头痛
史-约综合征,并发症,睑球粘连
青少年及小儿阴道透明细胞癌,并发症,水肿
视网膜炎,并发症,白内障
青少年及小儿阴道透明细胞癌,并发症,尿路感染
前列腺脓肿,并发症,肛管直肠周围脓肿
低颅压综合征,并发症,癫痫
动脉栓塞,并发症,急性中耳炎
动脉栓塞,并发症,鼻窦炎
胆道运动功能障碍综合征,并发症,胆石症
胆道肿瘤,并发症,胆囊癌
对乙酰氨基酚中毒,并发症,腹痛
多动症,并发症,儿童焦虑症
胆咳,并发症,肺炎
胆咳,并发症,支气管扩张
伪聋,并发症,突发性耳聋
腕枪刺状畸形,并发症,骨折
腕枪刺状畸形,并发症,肿胀
动脉瘤,并发症,脑梗塞
胆脂瘤型中耳炎,并发症,脑膜炎
胆脂瘤型中耳炎,并发症,耳聋
胆脂瘤型中耳炎,并发症,听力障碍
无泪症,并发症,泪腺分泌功能减退
胆道癌,并发症,胆管癌
外阴包涵囊肿,并发症,败血症
急性淋巴细胞白血病,并发症,中枢神经系统白血病
无泪症,并发症,泪囊炎
胃痉挛,并发症,慢性胃炎
网络成瘾,并发症,强迫症
闭合性脑外伤,并发症,多重肺部感染
痿证,并发症,躯体感觉障碍
闭合性脑外伤,并发症,颅内高压综合征
不稳定血红蛋白病,并发症,胆石症
顽痹,并发症,痛风和高尿酸血症
鼻窦气压性创伤,并发症,鼻窦炎
鼻孢子虫病,并发症,腹水
精索恶性肿瘤,并发症,恶性肿瘤
鼻疖,并发症,海绵窦血栓
玻璃体积血,并发症,视网膜脱离
玻璃体积血,并发症,视网膜病变
鼻中隔血肿,并发症,脓肿
巴雷特食管,并发症,反流性食管炎
顽痹,并发症,肿胀
往来寒热,并发症,头痛
网络成瘾,并发症,强迫性障碍
包涵体肌炎与遗传性包涵体肌病,并发症,褥疮
包涵体肌炎与遗传性包涵体肌病,并发症,吞咽困难
顽痹,并发症,痛风石
热哮,并发症,肺热咳嗽
热入血室,并发症,便秘
瑞列绦虫病,并发症,贫血
Rh血型不合,并发症,黄疸
乳腺脂肪肉瘤,并发症,乳腺囊肿
软组织肉瘤,并发症,肠套叠
人工关节置换术后关节感染,并发症,骨折
桡骨干骨折,并发症,骨关节炎
糖尿病性视网膜病变,并发症,高血压
弱智,并发症,呼吸道感染
糖尿病性视网膜病变,并发症,视网膜脱落
热射病,并发症,昏迷
弱智,并发症,触电
弱智,并发症,烫伤
糖尿病性视网膜病变,并发症,玻璃体出血
人工关节置换术后关节感染,并发症,泌尿生殖系支原体感染
物理性皮肤病,并发症,皮肤癌
乳溢症,并发症,头痛
特发性黄斑裂孔,并发症,视网膜脱离
乳溢症,并发症,不孕不育
糖尿病合并低血糖,并发症,糖尿病酮症酸中毒
乳头状小汗腺腺瘤,并发症,内分泌失调
胎儿乙醇综合征,并发症,房间隔缺损
胎儿乙醇综合征,并发症,多毛症
胎儿乙醇综合征,并发症,肾上腺肿瘤
胎儿乙醇综合征,并发症,脑积水
胎儿乙醇综合征,并发症,骶尾部畸胎瘤
糖尿病心脏病,并发症,充血性心力衰竭
玻璃体积血,并发症,开角型青光眼
糖尿病心脏病,并发症,肺炎
胎儿乙醇综合征,并发症,脑膨出和脑脊膜膨出
胎儿乙醇综合征,并发症,无脑儿
炭疽,并发症,脑膜炎
胎记,并发症,恶性黑色素瘤
胎膜早破,并发症,败血症
胎记,并发症,皮肤癌
炭疽,并发症,感染性休克
苔藓样结核疹,并发症,扁平苔藓
糖尿病伴发的葡萄膜炎,并发症,青光眼
特发性急性小管间质性肾炎,并发症,贫血
其他弧菌感染,并发症,肺水肿
炭疽病,并发症,皮肤炭疽
糖尿病,并发症,高血压
糖尿病,并发症,尿毒症
其他晶体性关节病,并发症,贫血
其他沙门菌感染,并发症,脑膜炎
驱蛔灵中毒,并发症,昏迷
缺血性结肠炎,并发症,麻痹性肠梗阻
缺血性结肠炎,并发症,肠梗阻
缺血性肝炎,并发症,充血性心力衰竭
缺血性结肠炎,并发症,动脉硬化
缺血性结肠炎,并发症,高血压
缺血缺氧性脑病,并发症,癫痫
驱蛔灵中毒,并发症,失眠
缺血缺氧性脑病,并发症,脑积水
缺血缺氧性脑病,并发症,脑性瘫痪
炭疽病,并发症,呼吸衰竭
糖尿病,并发症,糖尿病酮症酸中毒
槭糖尿病,并发症,脱水
糖尿病,并发症,糖尿病乳酸性酸中毒
糖尿病伴发的葡萄膜炎,并发症,白内障
糖尿病伴发的葡萄膜炎,并发症,虹膜新生血管
炭疽病,并发症,肺炭疽
倾倒综合征,并发症,低血糖
泌尿生殖系损伤,并发症,尿潴留
糖尿病,并发症,糖尿病性神经病
毛囊角化病,并发症,肿胀
毛囊角化病,并发症,灰指甲
胎粪性便秘,并发症,腹胀
猫抓病,并发症,多形红斑
毛囊漏斗肿瘤,并发症,肿胀
胎粪性便秘,并发症,肠梗阻
猫抓病,并发症,血小板减少性紫癜
慢性自身免疫性甲状腺炎,并发症,水肿
毛孢子菌病,并发症,肺炎
毛母质瘤,并发症,肺炎性假瘤
梅杰综合症,并发症,肌肉萎缩
梅杰综合症,并发症,吞咽困难
老年人乳腺癌,并发症,黄疸
老年人乳腺癌,并发症,偏瘫
慢性自身免疫性甲状腺炎,并发症,糖尿病
颅骨骨折,并发症,脑室炎
淋巴细胞脉络丛脑膜炎,并发症,流产
镰状细胞贫血,并发症,高尿酸血症
镰状细胞贫血,并发症,化脓性关节炎
颅骨骨折,并发症,脑膜炎
颅骨骨折,并发症,脑脓肿
挛痹,并发症,风湿热
挛痹,并发症,湿热病
颅骨骨折,并发症,外伤后脑脂肪栓塞
颅骨骨折,并发症,脑脊液鼻漏
淋巴细胞脉络丛脑膜炎,并发症,肺炎
颅骨骨折,并发症,外伤性癫痫
颅骨骨折,并发症,脑外伤后综合征
慢性粒单核细胞白血病,并发症,多重肺部感染
慢性粒单核细胞白血病,并发症,支气管炎
颅骨骨折,并发症,颅内静脉窦血栓形成
挛痹,并发症,肝胆湿热
颅骨骨折,并发症,颅内低压综合征
泌尿生殖系损伤,并发症,失血性休克
老年人肺结核病,并发症,肺心病
老年人糖尿病性心脏病,并发症,猝死
老年人不稳定型心绞痛,并发症,猝死
脑积水,并发症,电解质紊乱
颞叶肿瘤,并发症,癫痫
脑膜瘤,并发症,听力障碍
脑结核瘤,并发症,恶心和呕吐
脑膜瘤,并发症,神经纤维瘤病
脑垂体腺瘤,并发症,失语症
脑瘤,并发症,癫痫
农民肺,并发症,呼吸衰竭
脑积水,并发症,恶心和呕吐
脑垂体腺瘤,并发症,偏瘫
男生殖系结核,并发症,结核病
脑结核瘤,并发症,头痛
脑结核瘤,并发症,脑积水
脑室内脑膜瘤,并发症,脑室炎
农民肺,并发症,慢性肺源性心脏病
男子乳腺发育,并发症,男性乳腺癌
脑室内脑膜瘤,并发症,脑积水
脑室内脑膜瘤,并发症,脑脊液漏
内生性软骨瘤,并发症,骨折
农民肺,并发症,气胸
男性乳腺癌,并发症,乳头溢液
老年人肺结核病,并发症,成人呼吸窘迫综合征
老年人肺结核,并发症,慢性肺源性心脏病
老年人肺结核,并发症,气胸
老年人肺结核病,并发症,大咯血
老年人肺结核,并发症,脓胸
老年人肺结核,并发症,支气管扩张
男性乳腺癌,并发症,乳房肿块
颞下颌间挛缩,并发症,滑膜炎
男子乳腺发育,并发症,男子乳房发育症
老年人肺结核病,并发症,肺气肿
脑室内脑膜瘤,并发症,脑室内出血
戈谢病,并发症,骨折
戈谢病,并发症,脾破裂
高原适应不全症,并发症,高血压
老年人肺结核,并发症,肺曲菌病
骨软骨病,并发症,肌肉萎缩
感染性关节炎,并发症,骨折
长Q-T间期综合征,并发症,猝死
高原适应不全症,并发症,高原红细胞增多症
肠梨形鞭毛虫病,并发症,黄疸
产后喘促,并发症,咳嗽
藏毛窦和藏毛囊肿,并发症,脓肿
肠梨形鞭毛虫病,并发症,慢性阑尾炎
肠胃炎,并发症,电解质紊乱
骨膜软骨瘤,并发症,软骨瘤
肠炎,并发症,便血
骨髓痨性贫血,并发症,软骨发育不全
肠炎,并发症,直肠息肉
肠炎,并发症,肛管、直肠、结肠狭窄
肠炎,并发症,肛窦炎
抽搐与惊厥,并发症,颅内高压综合征
唇舌水肿及面瘫综合征,并发症,瘫痪
心脾两虚,并发症,便血
心血虚,并发症,失眠
小儿流涎症,并发症,口腔炎
细菌性肠炎,并发症,电解质紊乱
细菌性肠炎,并发症,脱水
胸腺癌,并发症,重症肌无力
心-耳综合征,并发症,室性期前收缩
心-耳综合征,并发症,猝死
心房扑动,并发症,脑栓塞
小儿原发性膀胱输尿管反流,并发症,高血压
副肿瘤性边缘系统脑炎,并发症,遗忘综合征
小儿原发性膀胱输尿管反流,并发症,尿路感染
复发性风湿病,并发症,水肿
细菌性肠炎,并发症,呼吸性酸中毒
肺鼠疫,并发症,呼吸衰竭
肺炭疽,并发症,呼吸衰竭
复发性腹股沟疝,并发症,肠梗阻
肺鼠疫,并发症,败血症
肺鼠疫,并发症,感染性休克
复发性腹股沟疝,并发症,腹胀
肺嗜酸细胞组织细胞增生症,并发症,气胸
肺芽生菌病,并发症,脓胸
复发性腹股沟疝,并发症,腹膜炎
肺炎链球菌败血症,并发症,脑膜炎
复发性腹股沟疝,并发症,便秘
肺炎链球菌败血症,并发症,腹膜炎
肺炎链球菌性肺炎,并发症,败血症
肺炎链球菌性肺炎,并发症,黄疸
肺炎链球菌性肺炎,并发症,充血性心力衰竭
共同性斜视,并发症,弱视
应激反应及适应障碍,并发症,胃溃疡
复发性多软骨炎性巩膜炎,并发症,视网膜炎
应激反应及适应障碍,并发症,高血压
应激反应及适应障碍,并发症,糖尿病
原发性乳腺恶性淋巴瘤,并发症,乳腺癌
阴茎离断伤,并发症,尿道狭窄
油漆皮炎,并发症,便秘
衣原体尿路感染,并发症,肺炎
衣原体尿路感染,并发症,结膜炎
衣原体尿路感染,并发症,子宫内膜炎
衣原体尿路感染,并发症,输卵管炎
衣原体尿路感染,并发症,盆腔炎
衣原体尿路感染,并发症,尿道狭窄
药物性耳聋,并发症,耳鸣
衣原体尿路感染,并发症,直肠炎
衣原体尿路感染,并发症,咽炎
粘多糖沉积病,并发症,动脉硬化
粘多糖沉积病,并发症,耳聋
蜘蛛咬伤,并发症,恶心和呕吐
应激反应及适应障碍,并发症,神经性头痛
药物性耳聋,并发症,言语和语言发育障碍
衣原体尿路感染,并发症,附睾炎
药物性耳聋,并发症,头痛
衣原体尿路感染,并发症,前列腺炎
药物性耳聋,并发症,恶心和呕吐
眼眶蜂窝织炎,并发症,脑膜炎
医院内感染,并发症,败血症
趾间神经痛,并发症,骨质疏松
眼眶蜂窝织炎,并发症,脑脓肿
油漆皮炎,并发症,头痛
指疔,并发症,脓性指头炎
阴茎结核,并发症,膀胱结核
阴茎结核,并发症,输尿管结核
肘关节结核,并发症,肿胀
致命性中线肉芽肿,并发症,感染性休克
肘关节结核,并发症,脓肿
中毒性细菌性痢疾,并发症,弥漫性血管内凝血
紫绀-杵状指-肝病综合征,并发症,肝性脑病
紫绀-杵状指-肝病综合征,并发症,腹水
喉喑,并发症,咳嗽
紫绀-杵状指-肝病综合征,并发症,低钠血症
狐惑,并发症,口腔溃疡
汗孔角化病,并发症,粟丘疹
获得性血友病,并发症,脑出血
褐黄病,并发症,前列腺炎
褐黄病,并发症,主动脉瓣狭窄
真菌性甲沟炎,并发症,脓肿
红细胞生成性卟啉病,并发症,贫血
会阴疝,并发症,腹胀
寰椎沟环畸形,并发症,昏迷
自身免疫性肝病,并发症,肝癌
喉部钝挫伤,并发症,骨折
绝经期盆腔脏器脱垂,并发症,肾功能不全
急性间歇性卟啉病,并发症,癫痫
急性间歇性卟啉病,并发症,脱水
结肠血管扩张症,并发症,缺铁性贫血
间质性肾炎,并发症,高血压
脊柱结核,并发症,运动障碍疾病
脊柱结核,并发症,躯体感觉障碍
间质性肾炎,并发症,贫血
脊柱结核,并发症,植物神经功能紊乱
皮肤淋巴肉芽肿病,并发症,尿毒症
皮肤淋巴肉芽肿病,并发症,骨折
皮肤淋巴肉芽肿病,并发症,偏瘫
脊柱结核,并发症,脓胸
脊髓栓系综合征,并发症,腭裂
皮肤淋巴肉芽肿病,并发症,黄疸
皮肤淋巴肉芽肿病,并发症,瘫痪
皮肤猪囊尾蚴病,并发症,肝包虫囊肿
脊柱结核,并发症,截瘫
帕金森病,并发症,睡眠障碍
脾大,并发症,溶血性贫血
脾大,并发症,贫血
棘上韧带损伤,并发症,棘间韧带损伤
皮肤淋巴肉芽肿病,并发症,带状疱疹
偏头痛,并发症,耳鸣
铍中毒,并发症,肺水肿
偏头痛,并发症,共济失调
偏头痛,并发症,恶心和呕吐
脊髓栓系综合征,并发症,脑积水
铍中毒,并发症,肺炎
铍中毒,并发症,支气管炎
结核性心包炎,并发症,水肿
脊髓栓系综合征,并发症,脂肪瘤
偏头痛,并发症,头痛
脊髓栓系综合征,并发症,高弓足
急性应激反应,并发症,精神障碍
间质性肾炎,并发症,尿毒症
脊髓栓系综合征,并发症,唇裂
脊柱脊髓损伤,并发症,呼吸道感染
喉部钝挫伤,并发症,气胸
喉上神经损伤,并发症,喉返神经损伤
喉部钝挫伤,并发症,喉返神经损伤
急性应激反应,并发症,情感障碍
喉部钝挫伤,并发症,纵隔气肿
脊柱脊髓损伤,并发症,褥疮
贫血,并发症,营养不良
脾功能亢进症,并发症,贫血
破伤风,并发症,败血症
破伤风,并发症,肺水肿
色厥色脱,并发症,昏迷
锁骨下动脉-腋动脉瘤,并发症,血栓形成
破伤风,并发症,肺不张
腮腺隙感染,并发症,耳聋
腮腺隙感染,并发症,多发性神经炎
腮腺隙感染,并发症,脑膜炎
舌病,并发症,舌炎
社会获得性肺炎,并发症,脑膜炎
手外伤,并发症,创伤性关节炎
手外伤,并发症,肿胀
食物过敏性哮喘,并发症,过敏性休克
社会获得性肺炎,并发症,呼吸衰竭
食物过敏性哮喘,并发症,水肿
皮脂腺痣,并发症,基底细胞癌
社会获得性肺炎,并发症,肺脓肿
社会获得性肺炎,并发症,肺水肿
葡萄糖-6-磷酸脱氢酶缺乏症,并发症,胆石症
社会获得性肺炎,并发症,肺不张
室性逸搏及室性逸搏心律,并发症,阿-斯综合征
破伤风,并发症,肺炎
多发性肌炎-皮肌炎,并发症,无机碱皮肤损伤
葡萄糖-6-磷酸脱氢酶缺乏症,并发症,贫血
葡萄糖-6-磷酸脱氢酶缺乏症,并发症,黄疸
多房棘球蚴病,并发症,门静脉高压
多囊卵巢综合征,并发症,乳腺癌
单纯性肥胖,并发症,糖尿病
多系统器官功能衰竭,并发症,肝性脑病
多系统器官功能衰竭,并发症,代谢性酸中毒
多囊卵巢综合征,并发症,高血压
胃寒呕吐,并发症,腹痛
多系统器官功能衰竭,并发症,昏迷
多囊卵巢综合征,并发症,子宫内膜癌
五迟,并发症,发育迟缓
五软,并发症,肌肉萎缩
温虐,并发症,咳嗽
五硬,并发症,败血症
五硬,并发症,肺炎
单纯性甲状腺肿,并发症,地方性甲状腺肿
五迟,并发症,智力低下
外伤性股骨头坏死,并发症,骨关节炎
彼得异常,并发症,青光眼
单纯性肥胖,并发症,冠心病
温热,并发症,阳虚发热
多骨纤维发育不良,并发症,肢端肥大症
彼得异常,并发症,白内障
白塞病伴发的精神障碍,并发症,毛囊炎
外阴上皮内瘤样病变,并发症,外阴早期浸润性鳞癌
多杀巴斯德杆菌病,并发症,骨膜炎
鼻/鼻型T/NK细胞淋巴瘤,并发症,肿胀
玻璃纤维引起的皮肤病,并发症,皮肤瘙痒症
贝壳甲综合征,并发症,支气管扩张
布氏菌肺炎,并发症,脑膜炎
乳糜腹,并发症,腹痛
白膜侵睛,并发症,结膜炎
妊娠热病,并发症,弥漫性血管内凝血
布氏菌肺炎,并发症,胆囊炎
乳房猪囊尾蚴病,并发症,恶心和呕吐
乳房猪囊尾蚴病,并发症,昏迷
妊娠恶阻,并发症,恶心和呕吐
肉瘿,并发症,脱发
妊娠合并弓形虫病,并发症,肝炎
布氏菌肺炎,并发症,败血症
妊娠合并巨细胞病毒感染,并发症,流产
妊娠合并巨细胞病毒感染,并发症,智力低下
妊娠热病,并发症,胎死不下
妊娠合并巨细胞病毒感染,并发症,黄疸
特发性肺纤维化,并发症,气胸
妊娠合并沙眼衣原体感染,并发症,早产
妊娠合并沙眼衣原体感染,并发症,胎膜早破
特发性肺纤维化,并发症,肺癌
