entity1,relation,entity2
热痰口臭,相关症状,胸闷
热痰口臭,相关症状,胸痛
热痰口臭,相关症状,虚火
热痰口臭,相关症状,虚热口臭
热痰口臭,相关症状,腰膝酸软
桡骨茎突部局限性疼痛,相关症状,持续性疼痛
桡骨茎突部局限性疼痛,相关症状,关节扭伤
桡骨茎突部局限性疼痛,相关症状,剧痛
桡骨茎突部局限性疼痛,相关症状,腕部疼痛
桡骨茎突部局限性疼痛,相关症状,无力
桡骨茎突部局限性疼痛,相关症状,运动功能障碍
热痛,相关症状,不规则热
热痛,相关症状,全身过敏和发热皮疹关节痛
热痛,相关症状,乳房红肿热痛
热痛,相关症状,双足红肿热痛
热痛,相关症状,心口灼热痛
热痛,相关症状,牙齿遇冷热痛
皮肤有瘙痒抓痕,相关症状,皮肤肥厚
皮肤有瘙痒抓痕,相关症状,血痂
皮肤有瘙痒抓痕,相关症状,风团
皮肤有瘙痒抓痕,相关症状,皮肤瘙痒
皮肤有瘙痒抓痕,相关症状,水肿
皮肤有瘙痒抓痕,相关症状,衰弱
皮肤有瘙痒抓痕,相关症状,湿疹
皮肤有瘙痒抓痕,相关症状,血虚
皮肤瘀点,相关症状,皮肤瘀斑
皮肤瘀点,相关症状,皮肤粘膜色素斑
皮肤瘀点,相关症状,细小黄色瘤状皮疹
皮肤油腻,相关症状,背部长痘
皮肤油腻,相关症状,皮肤瘙痒
皮肤油腻,相关症状,皮肤油脂过多
人工流产术后出血,相关症状,不全流产
人工流产术后出血,相关症状,高热寒战
人工流产术后出血,相关症状,稽留流产
人工流产术后出血,相关症状,难免流产或不可避免流产
人工流产术后出血,相关症状,自发性流产
人格解体,相关症状,癫痫性人格改变
人格解体,相关症状,分裂型人格障碍
人格解体,相关症状,偏执型人格障碍
人格解体,相关症状,强迫性人格
皮肤油脂过多,相关症状,白头粉刺
皮肤油脂过多,相关症状,痤疮样皮疹
皮肤油脂过多,相关症状,发炎
皮肤油脂过多,相关症状,黑头粉刺
皮肤油脂过多,相关症状,结节
皮肤油脂过多,相关症状,毛孔粗大
皮肤油脂过多,相关症状,囊肿
皮肤油脂过多,相关症状,脓疱
皮肤油脂过多,相关症状,丘疹
皮肤油脂过多,相关症状,药疹
皮肤硬结冷时疼痛热时瘙痒,相关症状,肌肉硬结
皮肤硬结冷时疼痛热时瘙痒,相关症状,结痂
皮肤硬结冷时疼痛热时瘙痒,相关症状,皮肤肥厚
皮肤硬结冷时疼痛热时瘙痒,相关症状,皮下组织硬结
皮肤粘膜色素斑,相关症状,腹泻
皮肤粘膜色素斑,相关症状,腹痛
皮肤粘膜色素斑,相关症状,结肠息肉
皮肤粘膜色素斑,相关症状,皮肤色素加深
皮肤粘膜色素斑,相关症状,细网状到斑片状的色素沉着
皮肤粘膜色素斑,相关症状,细小黄色瘤状皮疹
皮肤有压痕,相关症状,肾功能衰竭
皮肤有压痕,相关症状,蛋白尿
皮肤有压痕,相关症状,风团
皮肤有压痕,相关症状,高血钾
皮肤有压痕,相关症状,皮肤划线处的风团样损害
皮肤有压痕,相关症状,瘙痒
皮肤有压痕,相关症状,绝经
皮肤有压痕,相关症状,糖尿
皮肤瘀斑,相关症状,免疫功能障碍
皮肤瘀斑,相关症状,咖啡斑
皮肤瘀斑,相关症状,血疱
皮肤瘀斑,相关症状,皮肤紫癜
皮肤瘀斑,相关症状,痣细胞
皮肤瘀斑,相关症状,血小板减少
皮肤瘀斑,相关症状,色素斑
皮肤瘀斑,相关症状,内脏出血
皮肤瘀斑,相关症状,面部蝶形红斑
皮肤瘀斑,相关症状,充血
皮肤瘀斑,相关症状,败血症
皮肤瘀斑,相关症状,全身皮肤充血
皮肤瘀斑,相关症状,鳞屑
皮肤转移,相关症状,肺部转移
皮肤转移,相关症状,骨转移
皮肤转移,相关症状,心脏转移
皮肤转移,相关症状,胸膜转移
皮肤转移,相关症状,恶性胸水
皮肤转移,相关症状,淋巴道转移
皮肤转移,相关症状,心包转移
皮肤转移,相关症状,皮下结节
眉下垂或位置低,相关症状,眉弓凹陷
眉下垂或位置低,相关症状,眉间皱纹
梅毒肝,相关症状,肝病面容
梅毒肝,相关症状,肝部疼痛
梅毒肝,相关症状,梅毒感染
梅毒肝,相关症状,梅毒恐怖
梅毒感染,相关症状,梅毒恐怖
梅毒感染,相关症状,梅毒性脱发
皮肤粘膜红紫,相关症状,皮肤黏膜出血
皮肤粘膜红紫,相关症状,皮肤黏膜紫斑
皮肤张力增加,相关症状,挤压伤
皮肤张力增加,相关症状,皮肤有压痕
霉菌感染,相关症状,宫颈糜烂
霉菌感染,相关症状,白带异常
煤尘或胆固醇结晶的黏痰,相关症状,冬春季的慢性咳嗽咳痰和喘息
煤尘或胆固醇结晶的黏痰,相关症状,粉红色泡沫样痰
煤尘或胆固醇结晶的黏痰,相关症状,咳出黄色痰液
煤尘或胆固醇结晶的黏痰,相关症状,痰呈粘液脓性
煤尘或胆固醇结晶的黏痰,相关症状,痰黏稠或脓性可有腥臭味
门静脉积气,相关症状,便血
门静脉积气,相关症状,败血症
门静脉积气,相关症状,代谢性酸中毒
门静脉积气,相关症状,发绀
门静脉积气,相关症状,腹腔积液
门静脉积气,相关症状,腹胀
门静脉积气,相关症状,呼吸不规则
门静脉积气,相关症状,呼吸性酸中毒
门静脉积气,相关症状,粒细胞减少
门静脉积气,相关症状,麻痹性肠梗阻
门静脉积气,相关症状,面色苍白
门静脉积气,相关症状,排便困难
门静脉积气,相关症状,胃壁肌层缺损
门静脉积气,相关症状,胃肠道出血
皮肤逐渐呈暗黑色,相关症状,皮肤呈黄绿或绿褐色
皮肤逐渐呈暗黑色,相关症状,皮肤呈浅黄或深金黄色
皮肤逐渐呈暗黑色,相关症状,皮肤呈实质性非凹陷性发硬
皮肤逐渐呈暗黑色,相关症状,手下垂时皮肤呈灰蓝色
眉毛外侧脱落稀疏而细,相关症状,眉间皱纹
眉毛外侧脱落稀疏而细,相关症状,眉下垂或位置低
皮肤痣,相关症状,上肢水肿
皮肤痣,相关症状,下肢水肿
皮肤痣,相关症状,水肿
梅毒性脱发,相关症状,病理性脱发
梅毒性脱发,相关症状,毛发呈脱发祥
梅毒性脱发,相关症状,梅毒肝
梅毒性脱发,相关症状,梅毒恐怖
梅毒性脱发,相关症状,肿瘤性脱发
门脉高压,相关症状,门静脉积气
门脉高压,相关症状,门静脉血流郁滞
门齿间距增宽,相关症状,反复感染
门齿间距增宽,相关症状,巨舌
门静脉血流郁滞,相关症状,静脉栓塞
门静脉血流郁滞,相关症状,静脉血栓
门静脉血流郁滞,相关症状,门静脉积气
萌牙延迟,相关症状,牙齿缝隙大
萌牙延迟,相关症状,牙齿萌出疼痛
萌牙延迟,相关症状,牙齿萌出异常
门体侧支循环,相关症状,门脉高压
门体侧支循环,相关症状,门体侧支循环的形成
门体侧支循环的形成,相关症状,门脉高压
情感淡漠,相关症状,情感暴发
情感淡漠,相关症状,情感倒错
情感淡漠,相关症状,情感高涨
情感淡漠,相关症状,情感麻痹
情感淡漠,相关症状,情感依赖
清晨或上午头痛,相关症状,产后头痛
清晨或上午头痛,相关症状,搏动性头痛
清晨或上午头痛,相关症状,单侧头痛
清晨或上午头痛,相关症状,功能性头痛
清晨或上午头痛,相关症状,夜间头痛
清晨或上午头痛,相关症状,剧烈运动后头痛
门诊高血压,相关症状,伴高血压
门诊高血压,相关症状,颈性高血压
门诊高血压,相关症状,情绪性高血压
门诊高血压,相关症状,去首高血压
门诊高血压,相关症状,妊娠期高血压
门诊高血压,相关症状,顽固性高血压
门诊高血压,相关症状,心悸伴高血压
情感暴发,相关症状,情感倒错
情感暴发,相关症状,情感高涨
情感暴发,相关症状,情感麻痹
情感暴发,相关症状,情感依赖
情感暴发,相关症状,喜怒无常
清晨早醒且不能再度入睡,相关症状,入睡幻觉
清晨早醒且不能再度入睡,相关症状,入睡困难
清晨早醒且不能再度入睡,相关症状,入睡障碍性失眠
倾倒综合征,相关症状,焦虑
倾倒综合征,相关症状,头晕
倾倒综合征,相关症状,心慌
倾倒综合征,相关症状,休克
情感倒错,相关症状,情感高涨
情感倒错,相关症状,情感麻痹
情感倒错,相关症状,情感依赖
情绪低落,相关症状,季节性情绪抑郁
情绪低落,相关症状,模糊不定，情绪性面痛
情绪低落,相关症状,情绪起伏大
情绪低落,相关症状,行为及情绪异常
情感依赖,相关症状,依赖症
情感依赖,相关症状,精神依赖性
情感依赖,相关症状,躯体依赖性
情感麻痹,相关症状,情感高涨
情感麻痹,相关症状,情感依赖
情感高涨,相关症状,情感依赖
情绪起伏大,相关症状,模糊不定，情绪性面痛
情绪起伏大,相关症状,严重情绪障碍
连枷胸,相关症状,乏力
情绪性癌症,相关症状,情绪性腹痛
情绪性癌症,相关症状,情绪性感冒
情绪性癌症,相关症状,情绪性高血压
情绪性癌症,相关症状,情绪性头痛
情绪性癌症,相关症状,情绪性胃痛
情绪性癌症,相关症状,情绪性哮喘
情绪性癌症,相关症状,运动或情绪激动诱发的胸痛
情景性晕厥,相关症状,疲劳
情景性晕厥,相关症状,心源性晕厥
情景性晕厥,相关症状,晕针
情景性晕厥,相关症状,意识障碍
情景性晕厥,相关症状,意识丧失
情景性晕厥,相关症状,无脉症
情景性晕厥,相关症状,脱水
情景性晕厥,相关症状,颈动脉搏动减弱或消失
情景性晕厥,相关症状,感觉障碍
情景性晕厥,相关症状,抽搐
粒细胞减少,相关症状,结节
情绪性多汗症,相关症状,情绪性癌症
情绪性多汗症,相关症状,情绪性腹痛
情绪性多汗症,相关症状,情绪性感冒
情绪性多汗症,相关症状,情绪性进食
情绪性多汗症,相关症状,情绪性失眠
情绪性多汗症,相关症状,情绪性哮喘
情绪性多汗症,相关症状,情绪性厌食
痢疾样大便,相关症状,面色苍白
痢疾样大便,相关症状,脱水
痢疾样大便,相关症状,下腹疼痛
痢疾样大便,相关症状,消瘦
痢疾,相关症状,腹痛
痢疾,相关症状,里急后重
痢疾,相关症状,脱水
脸冻伤,相关症状,灼痛
联合瓣膜脱垂,相关症状,心悸
连续机器样杂音,相关症状,动脉导管未闭
连续机器样杂音,相关症状,脉压增宽
连续机器样杂音,相关症状,硬化
联想障碍,相关症状,幻觉
联想障碍,相关症状,精神障碍
联想障碍,相关症状,思维不连贯
联想障碍,相关症状,意识障碍
联想障碍,相关症状,躁狂
脸部大小不一,相关症状,扁脸
脸部大小不一,相关症状,钙化
脸部大小不一,相关症状,脸裂
脸部大小不一,相关症状,营养障碍
脸红,相关症状,高热
脸部疼痛,相关症状,钝痛
脸颊潮红,相关症状,发烧
脸颊潮红,相关症状,发炎
脸颊潮红,相关症状,高热
脸颊出现红血丝,相关症状,脸颊潮红
脸颊出现红血丝,相关症状,面部皮肤皱纹增多
脸颊出现红血丝,相关症状,皮肤皴裂
脸颊出现红血丝,相关症状,皮肤弹性差
脸颊出现红血丝,相关症状,日光照射引起皮肤过敏
脸颊发灰,相关症状,妊娠斑
脸颊发灰,相关症状,营养不良
脸颊发灰,相关症状,色素斑
肠狭窄,相关症状,直肠与肛门狭窄
肠狭窄,相关症状,肠闭锁
脸裂,相关症状,鼻裂
脸裂,相关症状,唇干裂
脸裂,相关症状,唇腭裂
肠外结核,相关症状,胃肠道功能不好
肠外结核,相关症状,肠道转运障碍
肠系膜囊肿,相关症状,胃肠道症状
肠系膜囊肿,相关症状,胃肠动力差
肠套叠,相关症状,回肠重复畸形
肠易激综合征,相关症状,吸收不良综合征
肠易激综合征,相关症状,细菌感染
肠易激综合征,相关症状,黏液便
肠易激综合征,相关症状,排便困难
肠易激综合征,相关症状,腹部不适
肠易激综合征,相关症状,贫血
肠易激综合征,相关症状,排便不尽感
肠粘连,相关症状,胃肠道功能不好
肠粘连,相关症状,胃肠功能不良
超雌,相关症状,雌激素不足
肠壅积,相关症状,肠囊性积气
肠壅积,相关症状,胃肠道胀气
肠粘膜有坏死溃疡,相关症状,胃肠粘膜的通透性增高
肠粘膜有坏死溃疡,相关症状,肠粘膜脱落
肠胀气,相关症状,胃肠气胀
肠胀气,相关症状,小肠扩张充气
肠粘膜脱落,相关症状,胃肠粘膜的通透性增高
尿瘘,相关症状,发烧
尿瘘,相关症状,尿道瘘
尿瘘,相关症状,尿失禁与遗尿
超量饮酒后两下肢突然出现痉挛和疼痛,相关症状,大量饮酒后突然视力减退
超量饮酒后两下肢突然出现痉挛和疼痛,相关症状,饮酒性面红
场所恐惧,相关症状,社交恐惧
场所恐惧,相关症状,表情恐惧症
尿频,相关症状,发热伴尿频、尿急、尿痛、腰疼
尿频,相关症状,尿痛
尿频,相关症状,腰痛伴尿频、尿急、尿痛
尿频,相关症状,尿频伴尿急和尿痛
尿频,相关症状,尿不尽
尿滤过分数明显下降,相关症状,急性肾衰竭
尿滤过分数明显下降,相关症状,少尿
尿滤过分数明显下降,相关症状,肾小球滤过率下降
尿滤过分数明显下降,相关症状,无尿
尿滤过分数明显下降,相关症状,血尿
尿路结石,相关症状,孤立肾
尿路结石,相关症状,血尿
尿路结石,相关症状,无尿
尿路结石,相关症状,尿痛
尿路结石,相关症状,尿急
尿路结石,相关症状,尿频
尿路结石,相关症状,尿道结石
尿路结石,相关症状,尿外渗
尿路结石,相关症状,嗜睡
尿路结石,相关症状,无力
尿路结石,相关症状,紧张
尿路结石,相关症状,继发感染
尿路结石,相关症状,瘀血
尿锰粪锰,相关症状,氨基酸尿症
尿锰粪锰,相关症状,尿中磷酸盐排出增多
尿锰粪锰,相关症状,皮炎
尿锰粪锰,相关症状,休克
尿锰粪锰,相关症状,高热
尿锰粪锰,相关症状,气急
尿锰粪锰,相关症状,无力
尿锰粪锰,相关症状,心悸
尿偏碱,相关症状,发烧
尿偏碱,相关症状,剧烈疼痛
尿偏碱,相关症状,烧伤创面浅咖啡色稀薄分泌物
尿钠排出量极低,相关症状,利尿
尿钠排出量极低,相关症状,低钠血症
尿钠排出量极低,相关症状,多尿
尿钠排出量极低,相关症状,水潴留
尿钠排出量极低,相关症状,食欲不振
尿钠排出量极低,相关症状,尿中组织胺排泄增加
尿钠排出量极低,相关症状,糖尿
尿钠排出量极低,相关症状,尿中雌激素增高
尿钠排出量极低,相关症状,闭经
尿钠排出量极低,相关症状,惊厥
尿钠排出量极低,相关症状,昏迷
尿钠排出量极低,相关症状,发炎
尿钠排出量极低,相关症状,恶心
尿钠排出量极低,相关症状,子宫出血
尿内出现蛋白及管型,相关症状,管型尿
尿内出现蛋白及管型,相关症状,管型蛋白尿
尿妊娠试验阳性,相关症状,恶心
尿妊娠试验阳性,相关症状,停经
尿妊娠试验阳性,相关症状,食欲不振
尿妊娠试验阳性,相关症状,前期妊娠反应
尿妊娠试验阳性,相关症状,乏力
尿妊娠试验阳性,相关症状,先兆流产
尿妊娠试验阳性,相关症状,头晕
尿妊娠试验阳性,相关症状,胚胎停止发育
尿妊娠试验阳性,相关症状,凝血功能障碍
尿妊娠试验阳性,相关症状,稽留流产
尿妊娠试验阳性,相关症状,死胎
尿渗透压下降,相关症状,尿比重下降
尿渗透压下降,相关症状,尿淀粉酶升高
尿渗透压下降,相关症状,尿中磷酸盐排出增多
尿频伴尿急和尿痛,相关症状,发热伴尿频、尿急、尿痛、腰疼
尿频伴尿急和尿痛,相关症状,腰痛伴尿频、尿急、尿痛
尿色酱红或呈酱油色,相关症状,褐色尿
尿色酱红或呈酱油色,相关症状,尿暗黑色
尿色酱红或呈酱油色,相关症状,小儿尿色发蓝
鼻腔前部出血,相关症状,鼻腔中后部出血
鼻腔前部出血,相关症状,鼻粘膜出血
鼻塞,相关症状,深侧鼻塞
鼻塞,相关症状,阵发性鼻塞
鼻塞及反射性头痛,相关症状,鼻出血
鼻塞及反射性头痛,相关症状,息肉
鼻塞及反射性头痛,相关症状,头痛
鼻塞及反射性头痛,相关症状,听力下降
鼻塞及反射性头痛,相关症状,湿疹
鼻塞及反射性头痛,相关症状,深侧鼻塞
鼻塞及反射性头痛,相关症状,皮炎
鼻塞及反射性头痛,相关症状,咳嗽
