122.228.19.80 - - [22/Mar/2019:00:44:12 +0800] "GET /mahua/v/20190212/8dfcb2192a5052e5a152b9d8115201af_24f3fa0cbc00474fab1610181191b09c_0.m3u8 HTTP/1.1" 404 1121 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
120.199.34.100 - - [22/Mar/2019:12:49:44 +0800] "GET /static/users/js/lay/modules/jquery.js HTTP/1.1" 200 147362 "http://119.29.225.142/accounts/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:49 +0800] "POST /accounts/login/ HTTP/1.1" 302 0 "http://119.29.225.142/accounts/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:53 +0800] "GET / HTTP/1.1" 200 11819 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:53 +0800] "GET / HTTP/1.1" 200 12558 "http://119.29.225.142/accounts/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:53 +0800] "GET /static/layuiadmin/layui/css/modules/layer/default/layer.css HTTP/1.1" 200 14425 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:53 +0800] "GET /static/layuiadmin/layui/layui.js HTTP/1.1" 200 6667 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:53 +0800] "GET /static/layuiadmin/layui/css/layui.css HTTP/1.1" 200 69524 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:53 +0800] "GET /static/layuiadmin/style/admin.css HTTP/1.1" 200 26143 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:53 +0800] "GET /static/images/20190126181307_83.jpg HTTP/1.1" 200 55627 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:54 +0800] "GET /static/layuiadmin/style/admin.css HTTP/1.1" 200 26143 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:54 +0800] "GET /static/layuiadmin/layui/css/layui.css HTTP/1.1" 200 69524 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:54 +0800] "GET /static/layuiadmin/layui/css/modules/layer/default/layer.css HTTP/1.1" 200 14425 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:54 +0800] "GET /static/layuiadmin/lib/index.js HTTP/1.1" 200 2434 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:54 +0800] "GET /static/layuiadmin/layui/font/iconfont.woff?v=240 HTTP/1.1" 200 26744 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:54 +0800] "GET /static/layuiadmin/config.js HTTP/1.1" 200 5395 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:55 +0800] "GET /static/layuiadmin/layui/lay/modules/laytpl.js HTTP/1.1" 200 1836 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:55 +0800] "GET /static/layuiadmin/layui/lay/modules/layer.js HTTP/1.1" 200 22041 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:56 +0800] "GET /views/console HTTP/1.1" 301 0 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:56 +0800] "GET /static/layuiadmin/layui/lay/modules/jquery.js HTTP/1.1" 200 97648 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:56 +0800] "GET /views/console/ HTTP/1.1" 200 13393 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:57 +0800] "GET /static/layuiadmin/layui/css/layui.css HTTP/1.1" 200 69524 "http://119.29.225.142/views/console/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:57 +0800] "GET /static/layuiadmin/layui/layui.js?t=1 HTTP/1.1" 200 6667 "http://119.29.225.142/views/console/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:57 +0800] "GET /static/layuiadmin/style/admin.css HTTP/1.1" 200 26143 "http://119.29.225.142/views/console/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:57 +0800] "GET /static/layuiadmin/layui/lay/modules/element.js HTTP/1.1" 200 7264 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:57 +0800] "GET /static/layuiadmin/layui/lay/modules/util.js HTTP/1.1" 200 3458 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:57 +0800] "GET /static/layuiadmin/lib/admin.js HTTP/1.1" 200 25706 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:57 +0800] "GET /static/layuiadmin/style/admin.css HTTP/1.1" 200 26143 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:57 +0800] "GET /static/layuiadmin/lib/view.js HTTP/1.1" 200 9831 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:57 +0800] "GET /static/layuiadmin/layui/css/layui.css HTTP/1.1" 200 69524 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:58 +0800] "GET /static/layuiadmin/lib/index.js HTTP/1.1" 200 2434 "http://119.29.225.142/views/console/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:58 +0800] "GET /static/layuiadmin/config.js HTTP/1.1" 200 5395 "http://119.29.225.142/views/console/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:58 +0800] "GET /static/layuiadmin/modules/common.js HTTP/1.1" 200 1009 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:58 +0800] "GET /static/layuiadmin/modules/indexWebSocket.js HTTP/1.1" 200 895 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:58 +0800] "GET /static/layuiadmin/layui/lay/modules/layim.js HTTP/1.1" 200 35746 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:58 +0800] "GET /static/layuiadmin/layui/lay/modules/laytpl.js HTTP/1.1" 200 1836 "http://119.29.225.142/views/console/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:58 +0800] "GET /static/layuiadmin/layui/lay/modules/layer.js HTTP/1.1" 200 22041 "http://119.29.225.142/views/console/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:59 +0800] "GET /static/layuiadmin/layui/css/modules/layim/layim.css?v=3.7.8 HTTP/1.1" 200 20150 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:59 +0800] "GET /static/layuiadmin/layui/lay/modules/upload.js HTTP/1.1" 200 6971 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:59 +0800] "GET /static/layuiadmin/layui/css/modules/layer/default/layer.css?v=3.1.1 HTTP/1.1" 200 14425 "http://119.29.225.142/views/console/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:49:59 +0800] "GET /static/layuiadmin/layui/css/modules/layim/layim.css?v=3.7.8 HTTP/1.1" 200 20150 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:50:00 +0800] "GET /static/layuiadmin/layui/lay/modules/jquery.js HTTP/1.1" 200 97648 "http://119.29.225.142/views/console/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:50:00 +0800] "GET /static/layuiadmin/layui/css/modules/layer/default/layer.css?v=3.1.1 HTTP/1.1" 200 14425 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:50:00 +0800] "GET /static/layuiadmin/layui/lay/modules/element.js HTTP/1.1" 200 7264 "http://119.29.225.142/views/console/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:50:00 +0800] "GET /static/layuiadmin/layui/lay/modules/util.js HTTP/1.1" 200 3458 "http://119.29.225.142/views/console/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:50:00 +0800] "GET /static/layuiadmin/lib/admin.js HTTP/1.1" 200 25706 "http://119.29.225.142/views/console/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:50:01 +0800] "GET /static/layuiadmin/lib/view.js HTTP/1.1" 200 9831 "http://119.29.225.142/views/console/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:50:01 +0800] "GET /static/layuiadmin/modules/common.js HTTP/1.1" 200 1009 "http://119.29.225.142/views/console/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:50:01 +0800] "GET /static/layuiadmin/modules/console.js HTTP/1.1" 200 5135 "http://119.29.225.142/views/console/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:50:01 +0800] "GET /static/layuiadmin/layui/lay/modules/carousel.js HTTP/1.1" 200 3839 "http://119.29.225.142/views/console/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:50:05 +0800] "GET /accounts/login HTTP/1.1" 301 0 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:50:05 +0800] "GET /accounts/login HTTP/1.1" 301 0 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:50:06 +0800] "GET /accounts/login/ HTTP/1.1" 200 5358 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:50:06 +0800] "GET /accounts/login/ HTTP/1.1" 200 5358 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:50:06 +0800] "GET /static/users/js/layui.js HTTP/1.1" 200 9722 "http://119.29.225.142/accounts/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:50:06 +0800] "GET /static/users/css/admin.css HTTP/1.1" 200 1700 "http://119.29.225.142/accounts/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:50:06 +0800] "GET /static/users/css/admin.css HTTP/1.1" 200 1700 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:50:06 +0800] "GET /static/images/background.jpg HTTP/1.1" 200 76652 "http://119.29.225.142/accounts/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:50:06 +0800] "GET /static/users/css/layui.css HTTP/1.1" 200 78313 "http://119.29.225.142/accounts/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:50:07 +0800] "GET /static/users/js/lay/modules/layer.js HTTP/1.1" 200 32221 "http://119.29.225.142/accounts/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:50:07 +0800] "GET /static/users/font/iconfont.woff?v=230 HTTP/1.1" 200 26328 "http://119.29.225.142/accounts/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:50:08 +0800] "GET /static/users/js/css/modules/layer/default/layer.css?v=3.1.1 HTTP/1.1" 200 18685 "http://119.29.225.142/accounts/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:50:08 +0800] "GET /static/users/css/layui.css HTTP/1.1" 200 78313 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:50:08 +0800] "GET /static/users/js/css/modules/layer/default/layer.css?v=3.1.1 HTTP/1.1" 200 18685 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:50:09 +0800] "GET /static/users/js/lay/modules/jquery.js HTTP/1.1" 200 147362 "http://119.29.225.142/accounts/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:50:28 +0800] "POST /accounts/login/ HTTP/1.1" 302 0 "http://119.29.225.142/accounts/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
120.199.34.100 - - [22/Mar/2019:12:50:28 +0800] "GET / HTTP/1.1" 200 12558 "http://119.29.225.142/accounts/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
120.199.34.100 - - [22/Mar/2019:12:50:28 +0800] "GET /static/layuiadmin/modules/indexWebSocket.js HTTP/1.1" 304 0 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
120.199.34.100 - - [22/Mar/2019:12:50:28 +0800] "GET /views/console/ HTTP/1.1" 200 13425 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
120.199.34.100 - - [22/Mar/2019:12:50:33 +0800] "GET /accounts/login/ HTTP/1.1" 200 5358 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
120.199.34.100 - - [22/Mar/2019:12:50:34 +0800] "GET /accounts/login/code.jpg HTTP/1.1" 404 1121 "http://119.29.225.142/accounts/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
120.199.34.100 - - [22/Mar/2019:12:51:24 +0800] "GET / HTTP/1.1" 200 12559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
120.199.34.100 - - [22/Mar/2019:12:51:24 +0800] "GET /static/layuiadmin/modules/indexWebSocket.js HTTP/1.1" 200 928 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
120.199.34.100 - - [22/Mar/2019:12:51:25 +0800] "GET /views/console/ HTTP/1.1" 200 13369 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
120.199.34.100 - - [22/Mar/2019:12:51:32 +0800] "GET / HTTP/1.1" 200 11819 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:51:33 +0800] "GET / HTTP/1.1" 200 11824 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:51:33 +0800] "GET /static/layuiadmin/layui/css/layui.css HTTP/1.1" 200 69524 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:51:33 +0800] "GET /static/layuiadmin/layui/css/modules/layer/default/layer.css HTTP/1.1" 200 14425 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:51:33 +0800] "GET /static/layuiadmin/style/admin.css HTTP/1.1" 200 26143 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:51:33 +0800] "GET /static/layuiadmin/layui/layui.js HTTP/1.1" 200 6667 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:51:33 +0800] "GET /static/layuiadmin/style/admin.css HTTP/1.1" 200 26143 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:51:33 +0800] "GET /views/console HTTP/1.1" 301 0 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:51:33 +0800] "GET /static/layuiadmin/layui/css/layui.css HTTP/1.1" 200 69524 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:51:33 +0800] "GET /static/layuiadmin/lib/index.js HTTP/1.1" 200 2434 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:51:34 +0800] "GET /static/layuiadmin/layui/font/iconfont.woff?v=240 HTTP/1.1" 200 26744 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:12:51:34 +0800] "GET /static/layuiadmin/layui/css/modules/layer/default/layer.css HTTP/1.1" 200 14425 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
